SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
3.000000;10;4008;0.267200;5002;5002;0;0;0;0;0;0;0
4.000000;10;4008;0.267200;5002;5002;0;0;0;0;0;0;0
5.000000;10;4008;0.267200;1223;5002;0;0;0;0;0;0;0
5.200000;10;4008;0.267200;706;10000;0;0;0;0;0;0;0
5.400000;10;4008;0.267200;243;10000;0;0;0;0;0;0;0
5.600000;10;4008;0.267200;123;10000;0;0;0;0;0;0;0
5.800000;10;4008;0.267200;113;10000;0;0;0;0;0;0;0
6.000000;10;4008;0.267200;84;10000;0;0;0;0;0;0;0
