SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
13.000000;23;12576;0.558933;5002;5002;0;0;0;0;0;0;0
14.000000;23;12576;0.558933;4575;5002;0;0;0;0;0;0;0
14.200000;23;12576;0.558933;3068;5002;0;0;0;0;0;0;0
14.400000;23;12576;0.558933;1291;5002;0;0;0;0;0;0;0
14.600000;23;12576;0.558933;644;10000;0;0;0;0;0;0;0
14.800000;23;12576;0.558933;117;10000;0;0;0;0;0;0;0
15.000000;23;12576;0.558933;30;10000;0;0;0;0;0;0;0
