SNR; MCS; TBS; rate; err0; trials0; err1; trials1; err2; trials2; err3; trials3; dci_err
15.000000;25;14112;0.627200;5000;5002;0;0;0;0;0;0;0
15.200000;25;14112;0.627200;4926;5002;0;0;0;0;0;0;0
15.400000;25;14112;0.627200;4142;5002;0;0;0;0;0;0;0
15.600000;25;14112;0.627200;2380;5002;0;0;0;0;0;0;0
15.800000;25;14112;0.627200;1000;5909;0;0;0;0;0;0;0
16.000000;25;14112;0.627200;314;10000;0;0;0;0;0;0;0
16.200000;25;14112;0.627200;82;10000;0;0;0;0;0;0;0
