-4.000000;1
-3.800000;0.984063745
-3.600000;0.934262948
-3.400000;0.7390438247
-3.200000;0.466135458
-3.000000;0.2191235059
-2.800000;0.059
-2.600000;0.02
-2.400000;0.002
